"","sub","lib_size","median_rho","quantile_rho_5","quantile_rho_95","median_rho_ran","quantile_rho_5_ran","quantile_rho_95_ran"
"49","southern",30,0.852798601719574,0.793117355717712,0.879769256420849,0.370597945797068,0.113990030381818,0.580371563725999
"50","southern",31,0.853496709043314,0.797292935828922,0.880696020018823,0.371684353517514,0.118319458483108,0.580335343345979
"51","southern",32,0.853357634652319,0.796851581484943,0.880167835429834,0.369908029935368,0.117696364646363,0.590667590921426
"52","southern",33,0.854326197434095,0.796057349683829,0.88073010385071,0.369439560756397,0.110289026913228,0.581157131632234
"53","southern",34,0.854583392155195,0.800382377474901,0.88139037617506,0.371517997407439,0.116009322974921,0.584268180312477
"54","southern",35,0.854866754916083,0.802271934608044,0.880817369443733,0.374613557157752,0.126978261120265,0.585127658941916
"55","southern",36,0.855104825647144,0.80018978658641,0.881327017718296,0.374573462532008,0.122101479922322,0.587126303848025
"56","southern",37,0.855355771342152,0.804096394389494,0.882114306415174,0.378502443891078,0.11936210973411,0.591548091330566
"57","viking",10,0.312189755603946,-0.291345782459118,0.550428845495317,0.0612455982650526,-0.284138154706753,0.335319696784178
"58","viking",11,0.326402802014023,-0.238808806405218,0.55134157368661,0.0657790536636507,-0.286448265688634,0.346433510249239
"59","viking",12,0.314629421604979,-0.205586582521938,0.541620331819724,0.0661852430079626,-0.277640796603653,0.353274796238921
"60","viking",13,0.299023166880895,-0.188570775945484,0.535048643982711,0.0800308350548735,-0.253361318424579,0.358443517913297
"61","viking",14,0.295833927872184,-0.162752653131693,0.525781700099189,0.0726856878047384,-0.261253540671094,0.354237002837927
"62","viking",15,0.285891277590012,-0.174871583423453,0.512063362774347,0.0837688945922227,-0.256889211650794,0.369251569949832
"63","viking",16,0.278036874083316,-0.152623266141682,0.511749530514051,0.0851544395062853,-0.246153906029693,0.365494509878714
"64","viking",17,0.273168864849387,-0.140455224878285,0.495953155660333,0.0868199720248707,-0.240178945968165,0.363087528157585
"65","viking",18,0.267021053664303,-0.129690818336595,0.498303071773245,0.0937413121976569,-0.248652529190466,0.370123454495951
"66","viking",19,0.257883345511038,-0.11347760167946,0.485218721813477,0.0928194034374225,-0.254946692368126,0.369189359113429
"67","viking",20,0.254462063726128,-0.122736625861996,0.472083963234613,0.0975335221870809,-0.242892172709106,0.371750536497141
"68","viking",21,0.237802569304154,-0.102580031034508,0.468320464555477,0.092340827763952,-0.234448359051594,0.378257692384727
"69","viking",22,0.239967487735469,-0.102197051837449,0.462196063160126,0.101412066269032,-0.249053289923739,0.38345169668634
"70","viking",23,0.227075360576803,-0.0934878208576946,0.44812177114009,0.100822723299267,-0.239584747086341,0.382742379101109
"71","viking",24,0.226841333736927,-0.0952958639783568,0.43787707151133,0.106943400735946,-0.22596791513379,0.379742439731371
"72","viking",25,0.218751015984757,-0.0778372648886996,0.433356889293243,0.106440958571982,-0.232186612897732,0.378440829659599
"73","viking",26,0.214423800544362,-0.0848587628065332,0.43183858671356,0.103158586418808,-0.221477358998357,0.381844259050724
"74","viking",27,0.206133063238348,-0.0876469641568059,0.42123403007282,0.105222823028341,-0.225986804931657,0.377848045459114
"75","viking",28,0.20511286009203,-0.06897632837881,0.416915338814151,0.10194476914983,-0.222086405837626,0.376246112352052
"76","viking",29,0.202187889114509,-0.0707817787260978,0.412544922907476,0.102466903805307,-0.228536748013972,0.385716113036648
"77","viking",30,0.200476984731647,-0.0652795706243113,0.412491215644942,0.108008891497312,-0.218958689888202,0.389245198925186
"78","viking",31,0.195697807610299,-0.0637544348722555,0.403039285264436,0.109579002067097,-0.224113078446982,0.384744779964668
"79","viking",32,0.190148491750149,-0.0585409165315134,0.397066302341365,0.108755436245439,-0.224173737555224,0.388402164178292
"80","viking",33,0.189750150016263,-0.0615632442771689,0.388740883884902,0.107974582985535,-0.207150174845938,0.387252768455186
"81","viking",34,0.182013322352673,-0.0527495581942897,0.388723414860514,0.106442149000644,-0.214127462848361,0.388160217597632
"82","viking",35,0.181406418834062,-0.0574947387481116,0.381408473667573,0.110134300962284,-0.223290397929999,0.391145105906951
"83","viking",36,0.181442264002876,-0.0571744921855972,0.379619067427674,0.113212452171729,-0.216723700695204,0.390751256153924
"84","viking",37,0.178496863198067,-0.0569186408029193,0.374388411370582,0.105382296097997,-0.220668364906139,0.393848370001231
